,prosumer_generation_kw,prosumer_total_demand_kw,prosumer_base_demand_kw,community_supply_kw,community_demand_kw,battery_charge_discharge_kw,net_grid_trade_kw,battery_soc_kwh
2023-06-28 11:00:00,0.4087667461634329,0.0941504664477216,0.18699897596927711,204.6069929849436,1012.0,0.02631768712935607,-1.266169559822222e-05,5.578072140327512
2023-06-28 11:15:00,0.433063325829308,0.0682369812381885,0.19418510136147102,204.6069929849436,1004.0,0.030403838575562513,-1.26617087405395e-05,5.6084759789030745
2023-06-28 11:30:00,0.3498162324846874,0.085108197121631,0.18727689582371715,204.6069929849436,988.0,0.01674970981646271,-1.2661745571884012e-05,5.625225688719537
2023-06-28 11:45:00,0.3849210279084686,0.0968008456230284,0.12861851846481145,204.6069929849436,1044.0,0.04483720338979735,-1.266161353094523e-05,5.670062892109335
2023-06-28 12:00:00,0.3793631716888501,0.0982372454366441,0.15866729082391826,192.52209716765168,1024.0,0.2891904149837222,-1.2500126667836053,5.959253307093056
2023-06-28 12:15:00,0.3976112175328362,0.0936014971044064,0.1592680222342836,192.52209716765168,1028.0,0.3222645365829368,-1.2500126667636562,6.281517843675993
2023-06-28 12:30:00,0.4357889433989567,0.0994655232815555,0.12317836033375963,192.52209716765168,992.0,0.4654437025652755,-1.2500126667911482,6.746961546241269
2023-06-28 12:45:00,0.3739969204166701,0.0805780435035961,0.1319494421202372,192.52209716765168,936.0,0.6508197631299921,-1.250012666892601,7.397781309371261
2023-06-28 13:00:00,0.8247048987028754,0.0966013076164785,0.1226290190622766,356.49591605370233,964.0,0.1680101047910462,-1.2663034778770688e-05,7.565791414162307
2023-06-28 13:15:00,0.6642126739203005,0.0672689678959808,0.13886305600389184,356.49591605370233,972.0,0.12522504880174884,-1.2663079141685203e-05,7.691016462964056
2023-06-28 13:30:00,0.7473298105309368,0.0741062080407143,0.15171575710700358,356.49591605370233,940.0000000000001,0.14402188460237017,-1.26631981750408e-05,7.835038347566426
2023-06-28 13:45:00,0.5772155104433466,0.0761927607408094,0.18461396264142493,356.49591605370233,988.0,0.09394800908448381,-1.2663105364474919e-05,7.92898635665091
